model,condition,domain,pred_len,mean,std,cv,n_backbones
tats,C4_crossdomain,Health,36,1.3915368848376806,0.15675498028065488,0.11264881440705754,3
tats,C8_oracle,Health,36,1.3916976186964247,0.15653693761420384,0.11247913017256497,3
tats,C3_shuffled,Health,36,1.3917486402723525,0.15646773008170226,0.11242527964753962,3
tats,C4_crossdomain,SocialGood,8,1.0088563428984747,0.11335493191508039,0.1123598346910406,3
tats,C8_oracle,SocialGood,8,1.0088604357507494,0.11334948875757253,0.11235398350538234,3
tats,C1_original,Traffic,12,0.22509214778741202,0.025252639597540212,0.11218800764827228,3
tats,C3_shuffled,Traffic,12,0.22509911325242782,0.025243181650275462,0.11214251929090263,3
mmtsflib,C8_oracle,Environment,336,0.47554288638962644,0.053327933935755335,0.11214116636383069,3
tats,C1_original,Health,36,1.3925874895519679,0.15532984501870592,0.11154045701550833,3
mmtsflib,C8_oracle,Health,36,1.6880098978678386,0.18806564784724014,0.11141264520118625,3
mmtsflib,C2_empty,Climate,12,1.2683812247382271,0.14127877818546852,0.11138510680385239,3
mmtsflib,C3_shuffled,SocialGood,6,0.934490376048618,0.1032121935742671,0.1104475725161426,3
mmtsflib,C6_unimodal,Health,24,1.5962058703104656,0.17596303302856628,0.11023830716418871,3
mmtsflib,C3_shuffled,Environment,96,0.48207043276892764,0.05281656485508777,0.10956192552967567,3
mmtsflib,C4_crossdomain,Environment,96,0.4843461281723447,0.05305125308896461,0.10953169645259847,3
mmtsflib,C9_zero_priors,Health,24,1.6921480629179213,0.18477075755405553,0.1091930201636368,3
mmtsflib,C4_crossdomain,Health,36,1.6937860250473022,0.18465378733717777,0.10901836749539894,3
mmtsflib,C1_original,Health,24,1.5370571878221302,0.16724684210803256,0.1088097719675649,3
mmtsflib,C8_oracle,Environment,96,0.48869770103030735,0.052970646297459775,0.10839143745874655,3
tats,C1_original,Energy,48,0.50405200653606,0.05333168174338996,0.10580591100092089,3
tats,C8_oracle,Energy,48,0.5040594802962409,0.05333134579195501,0.10580367571027854,3
tats,C4_crossdomain,Energy,48,0.5040670699543424,0.053330985458006616,0.10580136778789627,3
tats,C3_shuffled,Energy,48,0.5040743417210048,0.05333068994568385,0.10579925525191942,3
mmtsflib,C1_original,Environment,336,0.47126484579510164,0.04984643056243775,0.10577158684165926,3
tats,C4_crossdomain,Traffic,12,0.2262081785334481,0.023739995793949642,0.10494755736888331,3
tats,C8_oracle,Traffic,12,0.22623499234517416,0.023703758065426156,0.10477494139925336,3
tats,C6_unimodal,Energy,48,0.4879332681496938,0.05095262372980515,0.10442539391303263,3
tats,C3_shuffled,Traffic,6,0.17417382366127435,0.0180331216281691,0.10353519977398629,3
tats,C4_crossdomain,Traffic,6,0.17424180110295615,0.017957026610060996,0.10305808650044046,3
mmtsflib,C1_original,Environment,96,0.4856042332119412,0.04995398359404145,0.1028697449024072,3
mmtsflib,C6_unimodal,Climate,6,1.230795979499817,0.12642774780109406,0.10272031263253965,3
tats,C1_original,Traffic,6,0.17430178655518425,0.017889957422618858,0.1026378316378006,3
tats,C6_unimodal,Health,36,1.8128347396850586,0.18529631041657232,0.10221356991910008,3
tats,C8_oracle,Traffic,6,0.1743739263878928,0.017809677891405834,0.10213498233553799,3
mmtsflib,C9_zero_priors,Health,48,1.9658281670676336,0.20018975258270202,0.10183481747609661,3
tats,C6_unimodal,SocialGood,10,1.1079394751124914,0.11065713637221039,0.09987651749746992,3
mmtsflib,C6_unimodal,Climate,8,1.246472133530511,0.12367625324058364,0.09922103343801413,3
tats,C6_unimodal,Health,48,1.8811013566123116,0.1847696391746946,0.09822418049150075,3
mmtsflib,C2_empty,Environment,192,0.48822450306680465,0.04795377588857056,0.09822074801110292,3
mmtsflib,C5_constant,Environment,192,0.4883106019761827,0.0478988308341038,0.09809090902441651,3
tats,C8_oracle,SocialGood,10,1.0497710373666551,0.10156927510454435,0.09675374104369493,3
tats,C4_crossdomain,SocialGood,10,1.049974607096778,0.10129006582687418,0.09646906233946485,3
tats,C1_original,SocialGood,10,1.0500380529297721,0.10120408013819132,0.09638134528155046,3
tats,C3_shuffled,SocialGood,10,1.050426767932044,0.10067007245079426,0.09583730682052362,3
mmtsflib,C3_shuffled,Health,24,1.5517266591389973,0.14783141883276754,0.09526898179012687,3
mmtsflib,C6_unimodal,Energy,48,0.47720156113306683,0.04527006563382467,0.09486571151681793,3
mmtsflib,C9_zero_priors,Environment,192,0.4897657599714067,0.046133942470425314,0.09419593250683488,3
mmtsflib,C2_empty,Health,48,1.956212904718187,0.1842188680118411,0.09417117511469425,3
mmtsflib,C4_crossdomain,Health,24,1.546000493897332,0.14556217064195995,0.09415402596347848,3
tats,C6_unimodal,Climate,6,1.2483289241790771,0.11692912217171827,0.09366851949586356,3
mmtsflib,C5_constant,Health,48,1.9584664636188085,0.18179371409151535,0.09282452238451976,3
mmtsflib,C9_zero_priors,Energy,24,0.3711591594749027,0.03426855691637552,0.09232846891036436,3
tats,C8_oracle,Health,48,1.460054384337531,0.13293397081440866,0.09104727347175129,3
tats,C1_original,Health,48,1.460494041442871,0.13232432689073684,0.0906024421434881,3
tats,C3_shuffled,Health,48,1.4605191813574896,0.13228967613832343,0.09057715764839588,3
tats,C4_crossdomain,Health,48,1.4605881770451863,0.13219404628199802,0.09050740541350304,3
mmtsflib,C4_crossdomain,Health,48,1.8146087858412001,0.16312736551098445,0.08989671315592321,3
tats,C6_unimodal,Climate,12,1.2494864993625219,0.11007732988219295,0.08809805463152545,3
tats,C6_unimodal,Climate,8,1.2642266220516631,0.10776935585258507,0.08524528274660952,3
mmtsflib,C8_oracle,Health,48,1.8267298009660509,0.15569538197073365,0.08523175233052828,3
mmtsflib,C3_shuffled,Energy,48,0.4763522280587091,0.04053951695660243,0.08510407754743628,3
mmtsflib,C1_original,Energy,48,0.475311021010081,0.04000196681890723,0.08415956089951218,3
mmtsflib,C8_oracle,Energy,48,0.4765127731694116,0.039372794651009686,0.08262694489621104,3
mmtsflib,C6_unimodal,Health,48,1.9191923009024725,0.1576586929481399,0.08214846051331237,3
mmtsflib,C8_oracle,Health,24,1.554504116376241,0.12741954904126784,0.08196797145722587,3
mmtsflib,C4_crossdomain,Energy,48,0.4763461881213718,0.03856766075462452,0.08096561222989691,3
mmtsflib,C5_constant,Environment,96,0.48096844553947443,0.03870315276249729,0.08046921398156631,3
tats,C6_unimodal,Security,6,116.84912448459202,9.34594239060978,0.07998299030338182,3
mmtsflib,C2_empty,Security,6,117.14362335205078,9.318888083992155,0.07955096331608402,3
mmtsflib,C5_constant,Security,6,117.12771097819011,9.30187413059358,0.07941651085732944,3
mmtsflib,C3_shuffled,Health,48,1.8298072550031872,0.14492874757428156,0.07920437913775193,3
mmtsflib,C9_zero_priors,Security,6,117.20910474989148,9.226276155642363,0.07871637766818541,3
mmtsflib,C2_empty,Environment,336,0.46962383720609874,0.03696034689899014,0.07870202483518687,3
tats,C1_original,Environment,96,0.29764272107018364,0.02336762252456684,0.07850896685982384,3
mmtsflib,C2_empty,Environment,96,0.47930075724919635,0.03760445466980806,0.0784569064435191,3
mmtsflib,C5_constant,Environment,336,0.46921196911070084,0.03678697849880574,0.07840161999389793,3
mmtsflib,C1_original,Health,48,1.8324278857972889,0.14306928651542758,0.07807635303103792,3
mmtsflib,C4_crossdomain,Security,6,115.86990102132161,9.015064763733898,0.0778033353292932,3
tats,C8_oracle,Environment,96,0.2969312138027615,0.023081263755923905,0.07773269593427044,3
mmtsflib,C3_shuffled,Security,6,115.82120005289714,8.94596174008333,0.07723941502935201,3
tats,C4_crossdomain,Environment,96,0.2960374289088779,0.022779456039606256,0.07694789177019204,3
tats,C3_shuffled,Environment,96,0.29599379168616397,0.0227664153101198,0.07691517845840008,3
mmtsflib,C1_original,Security,6,115.75479380289714,8.873486361307904,0.07665761451242649,3
mmtsflib,C8_oracle,Security,6,115.2687267727322,8.830670513433729,0.07660942183255467,3
mmtsflib,C9_zero_priors,Environment,336,0.4686044686370425,0.03589876444559513,0.07660781500869662,3
tats,C9_zero_priors,Security,6,124.40983666314018,9.452057391689587,0.07597516117059591,3
tats,C2_empty,Security,6,124.40983666314018,9.452057391689587,0.07597516117059591,3
tats,C5_constant,Security,6,124.39579857720268,9.444937530524806,0.07592649943609692,3
mmtsflib,C6_unimodal,Security,6,117.59002176920573,8.726395734082345,0.07421034202382977,3
mmtsflib,C6_unimodal,Environment,48,0.46596279078059727,0.03437735484104697,0.07377703868469157,3
mmtsflib,C9_zero_priors,Environment,96,0.47914297713173765,0.03511127862195268,0.07327933476587101,3
mmtsflib,C3_shuffled,Security,10,120.22460005018446,8.770636035827051,0.0729520916032658,3
mmtsflib,C1_original,Security,10,120.17720709906683,8.729560830891577,0.07263907226347384,3
tats,C6_unimodal,Security,12,122.96870507134332,8.92598226319251,0.07258742993198052,3
mmtsflib,C2_empty,Security,10,121.92961968315971,8.828799342725663,0.07240897958730409,3
mmtsflib,C4_crossdomain,Security,10,120.22886064317491,8.69538575888646,0.07232361441645313,3
mmtsflib,C9_zero_priors,Security,10,122.08135986328125,8.80142753265547,0.07209476977084935,3
mmtsflib,C5_constant,Security,10,121.90314568413629,8.777101055099706,0.07200061168103149,3
mmtsflib,C9_zero_priors,Energy,36,0.4557181265619066,0.03259576128422332,0.07152614606343814,3
mmtsflib,C9_zero_priors,Security,8,120.25757598876953,8.597601547619107,0.07149322175279842,3
mmtsflib,C8_oracle,Security,10,120.20102183024089,8.577488725714316,0.07135953251569065,3
mmtsflib,C8_oracle,Security,8,118.49304877387152,8.395968956695468,0.07085621514151498,3
mmtsflib,C5_constant,Security,8,120.47775607638887,8.497668094798652,0.07053308736436549,3
mmtsflib,C2_empty,Security,8,120.40718502468532,8.41977231106004,0.06992749070027555,3
mmtsflib,C4_crossdomain,Security,8,117.89468892415364,8.228153880699708,0.06979240503355674,3
tats,C6_unimodal,Climate,10,1.23767884572347,0.0863633330662035,0.06977846746319792,3
mmtsflib,C3_shuffled,Security,8,118.0823237101237,8.23290397986358,0.06972173074840785,3
mmtsflib,C5_constant,Environment,48,0.4579896363947127,0.03187952824867033,0.06960753195121507,3
tats,C6_unimodal,Security,8,119.17282443576387,8.257124327438124,0.06928697349024274,3
mmtsflib,C6_unimodal,Climate,12,1.2590111361609564,0.08714131490035891,0.06921409382134207,3
mmtsflib,C1_original,Security,8,118.06214735243054,8.17119415320701,0.0692109565720074,3
mmtsflib,C5_constant,Security,12,122.90377129448785,8.479168372676906,0.06899030260316504,3
mmtsflib,C3_shuffled,Security,12,120.91747707790798,8.336578847390912,0.06894436642950792,3
mmtsflib,C2_empty,Security,12,122.89076911078558,8.464081524327192,0.06887483564120958,3
mmtsflib,C3_shuffled,Environment,48,0.45328791936238605,0.031097814244420006,0.06860499235930113,3
mmtsflib,C1_original,Security,12,120.9235127766927,8.28973717532896,0.06855355906371552,3
mmtsflib,C4_crossdomain,Security,12,120.96949259440105,8.285091109868754,0.06848909532627254,3
mmtsflib,C8_oracle,Security,12,121.04749637179906,8.263695533105631,0.06826820695013448,3
mmtsflib,C6_unimodal,Security,10,121.6521004570855,8.292114365963403,0.06816252522403889,3
mmtsflib,C9_zero_priors,Security,12,122.79738277859157,8.323660884119514,0.06778369942238424,3
tats,C9_zero_priors,Security,8,126.09197319878471,8.393715762902973,0.06656820057586245,3
tats,C2_empty,Security,8,126.09197319878471,8.393715762902973,0.06656820057586245,3
tats,C5_constant,Security,8,126.08947075737848,8.392367097613663,0.06655882562757573,3
mmtsflib,C6_unimodal,Security,8,120.01607428656683,7.854567534335168,0.06544596280978601,3
mmtsflib,C1_original,Environment,48,0.4511795474423303,0.02936852255110583,0.06509276122464241,3
tats,C4_crossdomain,Security,6,113.22820112440321,7.360651375798627,0.06500722702210485,3
tats,C3_shuffled,Security,6,113.22701432969835,7.359320412198488,0.06499615357488243,3
tats,C1_original,Security,6,113.22219933403863,7.353863331593068,0.06495071968966985,3
tats,C8_oracle,Security,6,113.22140757242839,7.353034482457095,0.06494385328810999,3
mmtsflib,C9_zero_priors,Environment,48,0.4554555581675635,0.02946375034314752,0.06469072517566625,3
mmtsflib,C1_original,Climate,6,1.1281151904000177,0.07260896607464687,0.06436307807263945,3
mmtsflib,C4_crossdomain,Environment,48,0.45106710990269977,0.02897226850787926,0.06423050555410457,3
mmtsflib,C6_unimodal,Security,12,122.83382246229382,7.880643461350688,0.06415695045043315,3
tats,C6_unimodal,Security,10,121.65245310465495,7.695257289414911,0.06325607986544134,3
mmtsflib,C2_empty,Energy,36,0.46449849340650773,0.028691019869540486,0.06176773504501214,3
mmtsflib,C4_crossdomain,Climate,6,1.134018593364292,0.06959085023497544,0.06136658661699746,3
mmtsflib,C8_oracle,Environment,48,0.4489925702412923,0.027361201932061565,0.06093909731592536,3
mmtsflib,C2_empty,Environment,48,0.4537956880198584,0.02752217508485307,0.060648824595373144,3
mmtsflib,C3_shuffled,Climate,6,1.1346890264087255,0.06757267030280392,0.05955170864450012,3
tats,C3_shuffled,Security,8,114.5650346544054,6.746225205544861,0.05888555112731725,3
tats,C8_oracle,Security,8,114.56429036458333,6.745314883960823,0.05887798774378029,3
tats,C4_crossdomain,Security,8,114.562861972385,6.743567970490176,0.058863473331485824,3
tats,C1_original,Security,8,114.55752054850261,6.737029572142247,0.058809142689936714,3
mmtsflib,C4_crossdomain,Climate,8,1.1588026020261977,0.06742313346833846,0.05818345018422231,3
mmtsflib,C1_original,Climate,8,1.159549077351888,0.06614257366703558,0.05704163364787303,3
mmtsflib,C5_constant,Energy,36,0.4600600798924764,0.026125729825332136,0.05678764789033239,3
mmtsflib,C6_unimodal,Climate,10,1.2598487668567233,0.0704111645628901,0.05588858473748669,3
tats,C4_crossdomain,Security,10,116.76799180772569,6.422113855628254,0.05499892355948995,3
tats,C3_shuffled,Security,10,116.76781378851996,6.421909732555115,0.05499725929771998,3
tats,C1_original,Security,10,116.76691182454427,6.420865360152185,0.0549887400447849,3
tats,C8_oracle,Security,10,116.76535034179688,6.419085405340952,0.05497423153830251,3
tats,C4_crossdomain,Security,12,116.58270009358723,6.308379996890172,0.054110772797559964,3
tats,C3_shuffled,Security,12,116.58089870876735,6.306052270200566,0.054091642284846496,3
tats,C1_original,Security,12,116.5802273220486,6.3052042918109725,0.05408468002376661,3
tats,C8_oracle,Security,12,116.5799577501085,6.304836442900429,0.0540816497499079,3
mmtsflib,C8_oracle,Climate,6,1.1440902418560452,0.061395628093522045,0.05366327396859935,3
tats,C5_constant,Security,10,126.19549051920573,6.526856636319122,0.051720204972980376,3
tats,C2_empty,Security,10,126.19510057237414,6.526563992107493,0.05171804580768525,3
tats,C9_zero_priors,Security,10,126.19408501519098,6.525789545583475,0.051712325064981565,3
tats,C5_constant,Security,12,126.81263309054903,6.370959738471122,0.05023915664555293,3
tats,C9_zero_priors,Security,12,126.81224992540149,6.3705768735188135,0.050236289295918696,3
mmtsflib,C3_shuffled,Climate,8,1.1660767793655396,0.05857254725213308,0.050230437899640115,3
tats,C2_empty,Security,12,126.81056806776257,6.369004636713996,0.05022455725701545,3
mmtsflib,C8_oracle,Climate,8,1.1686142683029175,0.056412827912821824,0.0482732664172803,3
mmtsflib,C4_crossdomain,Climate,12,1.1706882450315685,0.04042190492968456,0.03452832562489303,3
mmtsflib,C8_oracle,Climate,12,1.1687477297253077,0.040307966648426244,0.034488166798749526,3
mmtsflib,C3_shuffled,Climate,12,1.1700213617748683,0.039415476545347855,0.03368782642186669,3
mmtsflib,C3_shuffled,Climate,10,1.1604253583484225,0.03371017496408795,0.029049843422989323,3
mmtsflib,C1_original,Climate,12,1.1841425100962322,0.03065173685206253,0.025885175636141587,3
tats,C4_crossdomain,Climate,10,0.9820093181398181,0.0247685179360212,0.025222284023678345,3
tats,C8_oracle,Climate,10,0.9820570680830213,0.024728779238504143,0.02518059290258437,3
tats,C3_shuffled,Climate,10,0.9821051690313553,0.0246885744336182,0.02513842225061131,3
tats,C1_original,Climate,10,0.9824910428788928,0.024372605604128426,0.02480694941778999,3
tats,C4_crossdomain,Climate,12,0.9806797901789347,0.024141105243557108,0.024616705152200928,3
tats,C3_shuffled,Climate,12,0.9809562100304499,0.023804077764777172,0.024266198145621882,3
tats,C1_original,Climate,12,0.9809870786137052,0.023766547091474313,0.024227176493558225,3
tats,C8_oracle,Climate,12,0.9812094039387174,0.023496896740975038,0.02394687275382306,3
mmtsflib,C8_oracle,Climate,10,1.168990174929301,0.027707989713431535,0.02370250007884564,3
mmtsflib,C1_original,Climate,10,1.1787242227130468,0.027928498444270578,0.023693836018732265,3
tats,C1_original,Climate,8,0.9651267660988703,0.021948913580215074,0.022742000689644708,3
tats,C3_shuffled,Climate,8,0.965235557821062,0.021843227926895213,0.022629945353654875,3
tats,C8_oracle,Climate,8,0.9652886059549121,0.021791648621806374,0.022575267632263182,3
tats,C4_crossdomain,Climate,8,0.9654982686042786,0.021589509613125175,0.022361002929953366,3
mmtsflib,C4_crossdomain,Climate,10,1.1819951401816473,0.026371213486674185,0.02231076303970378,3
tats,C8_oracle,Environment,48,0.2758242189884186,0.005527293959257887,0.020039190102773278,3
tats,C3_shuffled,Environment,48,0.2754924926492903,0.0053445618482655605,0.019400027190829252,3
tats,C1_original,Environment,48,0.27526538239585036,0.005240073935546195,0.01903644363100701,3
tats,C4_crossdomain,Environment,48,0.27472041712866885,0.0050640877906789825,0.01843360549466242,3
tats,C4_crossdomain,Climate,6,0.9400406347380744,0.009688927453669534,0.010306924079265128,3
tats,C3_shuffled,Climate,6,0.9401496648788452,0.009654535288202122,0.010269147188864104,3
tats,C8_oracle,Climate,6,0.940393282307519,0.009586316112658666,0.010193943632961678,3
tats,C1_original,Climate,6,0.9404688941107856,0.009568231650074161,0.010173894862435546,3
